work,subjects_d1,subjects_d2,people_d1,people_d2,places_d1,places_d2,times_d1,times_d2
OL18356908W,-10.332474,-6.301521,0.0,0.0,0.0,0.0,0.0,0.0
OL6038730W,-10.898724,-7.261684,0.0,0.0,0.0,0.0,0.0,0.0
OL8912195W,-10.878394,-7.274709,0.0,0.0,0.0,0.0,0.0,0.0
OL5894500W,-10.891218,-7.232508,0.0,0.0,0.0,0.0,0.0,0.0
OL5894495W,-10.910689,-7.236629,0.0,0.0,0.0,0.0,0.0,0.0
OL4615682W,-6.3327,-4.327603,0.0,0.0,0.0,0.0,0.0,0.0
OL2966068W,-10.63505,-8.537192,0.0,0.0,0.0,0.0,0.0,0.0
OL8547865W,-1.0898092,-4.507306,0.0,0.0,0.0,0.0,0.0,0.0
OL679230W,-2.9277618,-4.6171837,-22.48941,16.262383,0.53320396,-12.645839,20.195929,0.73480225
OL76836W,-10.908381,-9.396083,-22.559134,15.962472,-2.1543446,5.9829364,-9.452799,22.622608
OL17815665W,-7.380844,-5.1463,0.0,0.0,-17.830324,10.245261,0.0,0.0
OL31699942W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL14870468W,-6.9896526,-4.7536197,0.0,0.0,-17.836035,10.238158,-22.85939,26.196178
OL2982555W,-6.5326176,-4.410503,0.0,0.0,-17.858511,10.234636,-23.01222,26.465588
OL4062001W,-7.482048,-4.847476,0.0,0.0,-16.053593,8.074733,0.0,0.0
OL17678281W,-6.589173,-4.458348,0.0,0.0,0.0,0.0,0.0,0.0
OL1805823W,-7.2148185,-5.864101,-22.478846,16.036999,-24.880903,6.691592,3.1449163,-8.885087
OL22451756W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL2710957W,-9.796206,-4.9992967,0.0,0.0,0.0,0.0,0.0,0.0
OL2754078W,-7.899428,-2.3155575,0.0,0.0,-25.03165,6.6862273,0.0,0.0
OL2754074W,-2.985923,-5.172645,-7.006707,-0.5159705,-0.63763934,-12.162747,0.0,0.0
OL16667165W,1.9871829,-2.8042176,0.0,0.0,0.0,0.0,0.0,0.0
OL5770982W,-11.166628,-9.311146,0.0,0.0,0.0,0.0,0.0,0.0
OL2695080W,-10.236431,-6.673975,0.0,0.0,0.0,0.0,0.0,0.0
OL16062086W,-3.803127,-6.8242316,0.0,0.0,-15.843059,6.8235426,0.0,0.0
OL50668W,-7.1949162,-5.162837,0.0,0.0,-24.952362,6.6752806,-4.3911,17.899885
OL893601W,-4.971798,-3.9578755,0.0,0.0,0.0,0.0,0.0,0.0
OL16049404W,-10.877133,-9.160724,0.0,0.0,0.0,0.0,0.0,0.0
OL121201W,-6.9713545,0.37269464,0.0,0.0,0.0,0.0,0.0,0.0
OL8211260W,-7.6315646,-4.4454303,0.0,0.0,0.0,0.0,0.0,0.0
OL13822W,-7.0849643,0.49753696,0.0,0.0,0.0,0.0,0.0,0.0
OL3470750W,2.0677726,-3.3378263,0.0,0.0,0.0,0.0,0.0,0.0
OL48965W,-3.0066917,-5.6468525,0.0,0.0,16.18672,-11.014598,0.0,0.0
OL19923581W,-10.69698,-8.98279,0.0,0.0,0.0,0.0,0.0,0.0
OL769979W,-10.8399725,-9.141698,0.0,0.0,0.0,0.0,0.0,0.0
OL21224251W,-1.6748357,-2.1186156,0.0,0.0,0.0,0.0,0.0,0.0
OL74284W,-3.0300367,-5.0648994,0.0,0.0,10.452841,8.139022,0.0,0.0
OL12242083W,-7.8602276,-3.9020987,0.0,0.0,-2.610838,4.3071027,0.0,0.0
OL33839956W,-10.480782,-8.590053,0.0,0.0,0.0,0.0,0.0,0.0
OL2071509W,2.3478687,-2.8645844,0.0,0.0,0.0,0.0,0.0,0.0
OL2071411W,-5.4469633,-9.917361,-22.562708,16.116823,-18.274054,7.1156173,0.0,0.0
OL2071445W,-0.008667316,-2.677946,0.0,0.0,0.0,0.0,0.0,0.0
OL19132405W,-6.905792,-2.720632,-22.795822,16.038471,0.0,0.0,0.0,0.0
OL2071484W,1.9872048,-2.8122685,0.0,0.0,0.0,0.0,0.0,0.0
OL60911W,1.9736942,-2.836388,0.0,0.0,0.0,0.0,0.0,0.0
OL2071510W,1.026213,-3.163738,0.0,0.0,0.0,0.0,0.0,0.0
OL2071499W,0.51805246,-3.1293628,0.0,0.0,0.0,0.0,-22.86697,26.059582
OL2071417W,-0.21877442,-2.4974074,0.0,0.0,0.0,0.0,0.0,0.0
OL2071432W,1.5953748,-3.392417,-22.066967,16.101048,-18.141909,7.2412596,0.0,0.0
OL2071369W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL2071486W,2.0497453,-3.8849747,0.0,0.0,0.0,0.0,0.0,0.0
OL14985299W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL2071464W,0.24254768,-6.967065,0.0,0.0,0.0,0.0,0.0,0.0
OL17076901W,-10.2161255,-7.9042087,0.0,0.0,0.0,0.0,0.0,0.0
OL4088366W,1.980146,-2.8418493,0.0,0.0,0.0,0.0,0.0,0.0
OL1961994W,-6.748579,-5.427151,0.0,0.0,0.0,0.0,0.0,0.0
OL1962001W,-6.682537,-5.5074573,-16.9385,17.218391,-0.89140564,3.171597,-21.797344,27.297579
OL7918960W,-8.278671,-4.9526,0.0,0.0,0.0,0.0,0.0,0.0
OL3945484W,-8.483006,-4.7819424,0.0,0.0,0.0,0.0,0.0,0.0
OL262684W,-10.27799,-6.3633566,0.0,0.0,0.0,0.0,-22.961332,26.666187
OL273641W,-7.3005614,0.67322516,0.0,0.0,0.0,0.0,0.0,0.0
OL8697795W,-10.515574,-7.3395677,-22.06921,15.95277,-24.954412,6.7340245,0.0,0.0
OL14871933W,0.23944893,-2.9814548,0.0,0.0,7.5009427,5.0626574,0.0,0.0
OL14871968W,0.270688,-2.9881365,0.0,0.0,7.500797,5.062878,0.0,0.0
OL14871969W,0.08531138,-2.9238136,0.0,0.0,0.0,0.0,0.0,0.0
OL14871960W,-0.31355688,-3.2074196,0.0,0.0,0.6238705,-2.7788763,10.820025,22.687765
OL1925474W,-1.8747171,-6.4247293,0.0,0.0,-24.757023,6.543648,0.0,0.0
OL8027696W,-10.971851,-9.129749,0.0,0.0,0.0,0.0,0.0,0.0
OL18156700W,-9.328611,-7.158421,0.0,0.0,0.0,0.0,0.0,0.0
OL532503W,-11.040948,-9.440344,0.0,0.0,0.0,0.0,23.229998,-6.1073813
OL8314129W,0.17836379,-6.90335,0.0,0.0,0.0,0.0,0.0,0.0
OL6082960W,-3.6814625,-7.8820267,0.0,0.0,0.0,0.0,0.0,0.0
OL14987206W,-2.52042,-7.31306,0.0,0.0,0.0,0.0,0.0,0.0
OL3521966W,1.7737905,-3.401022,0.0,0.0,0.0,0.0,0.0,0.0
OL7920689W,1.6007272,-3.5949924,0.0,0.0,-18.355284,7.203141,-13.671506,27.79904
OL31313611W,-10.62682,-8.952619,0.0,0.0,0.0,0.0,0.0,0.0
OL25080515W,-11.095906,-9.359355,0.0,0.0,0.0,0.0,0.0,0.0
OL3521935W,0.9902501,-3.3368223,0.0,0.0,0.0,0.0,0.0,0.0
OL3521965W,1.6420286,-3.701869,0.0,0.0,0.0,0.0,0.0,0.0
OL7920635W,1.5953311,-3.5500948,0.0,0.0,0.0,0.0,0.0,0.0
OL3521954W,1.4739757,-3.5151534,0.0,0.0,0.0,0.0,0.0,0.0
OL7920673W,2.5297568,-4.0759587,0.0,0.0,0.0,0.0,0.0,0.0
OL7920677W,1.6299354,-3.734045,0.0,0.0,0.0,0.0,0.0,0.0
OL7920645W,0.21419449,-6.941222,0.0,0.0,0.0,0.0,0.0,0.0
OL19528299W,2.3592348,-2.868906,0.0,0.0,0.0,0.0,0.0,0.0
OL8868845W,2.3534214,-2.8665369,0.0,0.0,0.0,0.0,0.0,0.0
OL5352707W,1.9126879,-2.89889,0.0,0.0,0.0,0.0,0.0,0.0
OL10570375W,1.0217277,-3.3806028,0.0,0.0,0.0,0.0,0.0,0.0
OL5604994W,1.646528,-3.6253107,0.0,0.0,0.0,0.0,0.0,0.0
OL1899671W,-10.144986,-8.691015,0.0,0.0,0.0,0.0,0.0,0.0
OL842178W,-3.2512133,-4.5644116,0.0,0.0,0.0,0.0,0.0,0.0
OL5758239W,-7.635866,-7.1837378,0.0,0.0,0.0,0.0,0.0,0.0
OL78388W,-7.7093344,-3.3599815,0.0,0.0,0.0,0.0,0.0,0.0
OL2962264W,-8.037142,-4.629371,0.0,0.0,0.0,0.0,0.0,0.0
OL1960571W,2.3626802,-2.8630552,0.0,0.0,0.0,0.0,0.0,0.0
OL81657W,1.642128,-3.802789,-22.697662,16.35358,21.721062,-0.47360113,0.0,0.0
OL17740366W,-3.8005254,-5.9392133,0.0,0.0,2.4768558,-17.695366,0.0,0.0
OL20071038W,1.7076627,-4.235069,0.0,0.0,0.0,0.0,0.0,0.0
OL16925932W,-3.8323185,-6.5151467,0.0,0.0,-13.482749,7.5614867,0.0,0.0
OL81666W,1.6473858,-4.078441,0.0,0.0,-5.956988,7.4207153,-23.050133,26.932411
OL81653W,-3.809659,-6.9384613,0.0,0.0,2.5006027,-17.719053,0.0,0.0
OL81670W,1.6142769,-4.118657,0.0,0.0,-18.292112,7.2897406,-23.097609,26.760235
OL81664W,1.6206063,-3.7968087,-22.65073,15.879786,0.0,0.0,0.0,0.0
OL568817W,-1.3110647,-3.4997888,0.0,0.0,-18.284771,7.089628,0.0,0.0
OL4381040W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL108543W,-2.0709774,-5.2683134,0.0,0.0,-6.3029175,7.710818,0.0,0.0
OL3085279W,-2.2921314,-5.315762,0.0,0.0,27.110163,12.196465,0.0,0.0
OL3230799W,-7.0548677,-6.273593,-22.441652,15.9122095,10.599635,-16.89515,3.1355083,-8.9953575
OL115647W,-2.5798423,-5.23606,0.0,0.0,13.098664,7.4385204,-21.396103,28.98412
OL17697784W,-5.7793527,-3.2005575,0.0,0.0,0.0,0.0,0.0,0.0
OL835494W,-9.5774765,-5.832351,0.0,0.0,-24.902117,6.7905564,0.0,0.0
OL13615691W,-9.55046,-5.863441,0.0,0.0,0.0,0.0,0.0,0.0
OL15858690W,-2.6818721,-4.9042726,0.0,0.0,-16.311111,8.34882,0.0,0.0
OL3493955W,-7.5559483,-5.5089397,-22.351673,16.17403,-24.932625,6.720433,0.0,0.0
OL76852W,-1.4467874,-5.4438047,0.0,0.0,10.605743,-16.888292,0.0,0.0
OL8036644W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL76847W,-1.3974019,-4.819602,0.0,0.0,0.0,0.0,0.0,0.0
OL8036637W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL15837539W,-10.511766,-9.113758,0.0,0.0,0.0,0.0,0.0,0.0
OL85716W,-6.161662,-4.7988286,0.0,0.0,14.105758,-8.449571,0.0,0.0
OL2006735W,-3.110019,-7.629084,0.0,0.0,0.0,0.0,0.0,0.0
OL2714710W,-10.448151,-8.424602,0.0,0.0,0.0,0.0,0.0,0.0
OL1868949W,-2.717417,-6.0078635,-22.629328,14.863007,0.0,0.0,0.0,0.0
OL2360564W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL2360619W,0.1855103,-4.4228945,0.0,0.0,0.0,0.0,0.0,0.0
OL2360471W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL2360685W,1.4568921,-3.396542,0.0,0.0,0.0,0.0,0.0,0.0
OL2360604W,2.551562,-4.097499,0.0,0.0,0.0,0.0,0.0,0.0
OL8211853W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL8211854W,-1.862684,-4.1011877,0.0,0.0,0.0,0.0,0.0,0.0
OL2936810W,-7.4958878,-3.0264344,0.0,0.0,0.0,0.0,0.0,0.0
OL3243686W,-7.5166225,-2.8869076,0.0,0.0,0.0,0.0,0.0,0.0
OL3243695W,-7.4703517,-2.9209576,-22.11024,16.106092,0.0,0.0,0.0,0.0
OL5682133W,-1.2427157,-5.556272,-21.983824,16.013918,0.0,0.0,0.0,0.0
OL5684924W,0.16027755,-6.9055014,0.0,0.0,0.0,0.0,0.0,0.0
OL5695631W,0.20265685,-6.9475427,0.0,0.0,0.0,0.0,0.0,0.0
OL222060W,-6.361127,-5.685015,-21.881882,15.862552,13.85666,14.735134,0.0,0.0
OL16064468W,-2.847482,-7.60925,0.0,0.0,0.0,0.0,0.0,0.0
OL7936493W,-11.058352,-9.120749,0.0,0.0,0.0,0.0,0.0,0.0
OL15830068W,-2.7215924,-7.2404213,0.0,0.0,0.0,0.0,0.0,0.0
OL109413W,-0.78866005,-1.9946846,0.0,0.0,27.158169,12.018546,0.0,0.0
OL109412W,-0.63010836,-2.1427114,0.0,0.0,0.0,0.0,0.0,0.0
OL16641252W,0.45566207,-2.6915715,0.0,0.0,0.0,0.0,0.0,0.0
OL109414W,-0.35384694,-2.555404,0.0,0.0,0.0,0.0,0.0,0.0
OL997661W,-2.2996616,-2.847282,-20.99404,15.149383,-18.21155,7.159411,-22.884613,27.109146
OL32866W,-2.2371142,-2.8784487,0.0,0.0,0.0,0.0,0.0,0.0
OL15068382W,-2.3275514,-2.9414997,0.0,0.0,-18.22092,7.156115,0.0,0.0
OL16807880W,-2.3126838,-1.9654475,6.7508082,11.6740465,27.261843,12.218647,23.51678,-5.8543067
OL1963432W,-9.7625675,-4.8730006,0.0,0.0,0.0,0.0,0.0,0.0
OL8444750W,-7.6004305,1.3938383,0.0,0.0,0.0,0.0,0.0,0.0
OL24232138W,-1.507033,-4.368346,0.0,0.0,0.0,0.0,0.0,0.0
OL3372766W,-4.7932696,-5.7443256,0.0,0.0,0.0,0.0,0.0,0.0
OL13056W,-2.8694253,-7.0295615,0.0,0.0,11.693812,-0.20027193,3.0469978,-9.085126
OL15111498W,-2.314293,-7.853904,0.0,0.0,0.0,0.0,0.0,0.0
OL13066W,-2.7396374,-6.0143023,0.0,0.0,0.0,0.0,0.0,0.0
OL15595142W,-0.9745401,-3.0064888,0.0,0.0,5.5972495,6.1634536,0.0,0.0
OL13014W,-2.487225,-7.9937057,0.0,0.0,14.053318,20.329351,0.0,0.0
OL12987W,-2.8062944,-7.352161,0.0,0.0,11.699104,-0.20681213,0.0,0.0
OL2914757W,-5.2681003,-5.289612,0.0,0.0,0.0,0.0,0.0,0.0
OL12997W,-2.8577738,-7.62014,0.0,0.0,0.42969725,16.879332,0.0,0.0
OL794761W,-7.0377216,-8.548057,0.0,0.0,0.0,0.0,0.0,0.0
OL8548769W,-10.431128,-4.461637,0.0,0.0,0.0,0.0,0.0,0.0
OL3261152W,-1.6902246,-6.7289386,0.0,0.0,13.7094345,9.93908,20.16868,0.7882626
OL465687W,-6.9224324,-5.6097584,-20.171804,15.210262,-0.15951248,2.848757,0.0,0.0
OL1063296W,-9.94707,-5.6628146,0.0,0.0,0.0,0.0,0.0,0.0
OL1532806W,-6.8387475,-5.7673807,-20.196419,15.200104,-24.874367,6.771065,0.0,0.0
OL2638576W,-1.4035108,-6.550646,0.0,0.0,0.0,0.0,0.0,0.0
OL2632190W,0.13980351,-4.421576,0.0,0.0,-24.749365,6.4161773,-13.724412,27.690228
OL20942126W,-0.15286846,-6.5380974,0.0,0.0,0.0,0.0,0.0,0.0
OL20990806W,-0.26629692,-4.5507545,0.0,0.0,0.0,0.0,0.0,0.0
OL2632192W,-0.52525675,-3.9551728,0.0,0.0,-20.300882,7.067116,0.0,0.0
OL166497W,-3.393488,-7.453196,0.0,0.0,27.168613,11.934001,0.0,0.0
OL19115877W,-1.3248603,-3.3851104,0.0,0.0,0.0,0.0,0.0,0.0
OL6606569W,-2.4078736,-4.306096,0.0,0.0,-6.3131456,7.709126,0.0,0.0
OL2869480W,-1.451355,-5.5741158,0.0,0.0,-18.184502,7.150683,0.0,0.0
OL1747739W,-1.7701713,-1.566667,0.0,0.0,0.0,0.0,0.0,0.0
OL15090889W,-5.601886,-2.339543,0.0,0.0,0.0,0.0,0.0,0.0
OL20569391W,-8.29383,-4.7800345,0.0,0.0,-0.16394208,2.8537755,0.0,0.0
OL20996057W,-7.693156,-4.715273,0.0,0.0,0.0,0.0,0.0,0.0
OL13628173W,-7.4023857,-4.7923307,0.0,0.0,0.0,0.0,0.0,0.0
OL5745731W,-10.901226,-7.155348,0.0,0.0,0.0,0.0,0.0,0.0
OL684791W,-10.916867,-7.158216,0.0,0.0,0.0,0.0,0.0,0.0
OL2630748W,-9.854869,-6.598985,-21.690968,15.242802,-24.947533,6.856795,0.0,0.0
OL16049580W,-9.8523655,-6.636709,-21.590273,15.2340145,-24.978546,6.646994,0.0,0.0
OL3482317W,-0.51551324,-2.6675644,0.0,0.0,0.0,0.0,0.0,0.0
OL3482349W,-1.608761,-1.8252493,0.0,0.0,0.0,0.0,0.0,0.0
OL3482347W,-1.4546295,-2.089122,0.0,0.0,0.0,0.0,0.0,0.0
OL3482343W,-1.4131155,-2.2893212,0.0,0.0,0.0,0.0,0.0,0.0
OL2001821W,-6.8833747,-5.8332825,0.0,0.0,-25.109009,6.8064585,0.0,0.0
OL15835778W,-1.4361497,-5.520881,0.0,0.0,10.608993,-16.90828,0.0,0.0
OL17740395W,-2.0991936,-2.4644687,0.0,0.0,0.0,0.0,0.0,0.0
OL17745240W,-2.1185641,-2.5146816,0.0,0.0,-11.147863,10.868583,0.0,0.0
OL3358661W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL3358659W,-1.470079,-2.7971663,0.0,0.0,0.0,0.0,0.0,0.0
OL3358660W,-1.0947046,-4.5095744,0.0,0.0,-18.229097,7.2424474,0.0,0.0
OL3358655W,-2.5169528,-5.2477517,0.0,0.0,14.042246,20.300879,0.0,0.0
OL3358664W,-1.9959998,-2.390988,0.0,0.0,-11.199905,10.829505,0.0,0.0
OL111900W,-1.430608,-2.8506622,0.0,0.0,0.53964794,17.013578,0.0,0.0
OL114967W,-4.642203,-3.6391597,-22.430243,15.705119,1.5916823,6.5476394,-22.98952,26.858473
OL20102W,-1.4161637,-1.5493125,0.0,0.0,-19.078928,5.3111334,0.0,0.0
OL2619300W,-2.5734203,-4.85213,0.0,0.0,27.303112,12.124191,0.0,0.0
OL15649850W,-4.1113424,-6.72638,0.0,0.0,0.0,0.0,0.0,0.0
OL15649848W,-3.4978552,-6.72147,0.0,0.0,27.236288,12.167471,0.0,0.0
OL84885W,-3.7022738,-6.241383,0.0,0.0,-18.310532,7.2190776,0.0,0.0
OL84923W,-3.9365659,-6.700517,0.0,0.0,5.050709,6.1284304,0.0,0.0
OL84895W,-3.7585874,-6.257277,0.0,0.0,-15.900582,7.243985,0.0,0.0
OL84894W,-3.9476006,-6.676465,0.0,0.0,-18.289543,7.14663,0.0,0.0
OL84916W,-3.9258125,-6.620166,0.0,0.0,0.0,0.0,0.0,0.0
OL84924W,-3.9402683,-6.645643,0.0,0.0,0.0,0.0,0.0,0.0
OL84899W,-3.0118117,-6.7860074,0.0,0.0,0.0,0.0,0.0,0.0
OL84920W,-3.8759193,-6.703888,0.0,0.0,-24.898668,6.683063,0.0,0.0
OL84877W,-3.949655,-6.6428947,-22.140778,15.691277,-11.400486,-1.4915464,-22.585115,26.155268
OL84879W,-3.3295987,-6.870455,-22.286772,15.688691,-16.480612,6.8694463,0.0,0.0
OL15125054W,-3.8405383,-7.035328,0.0,0.0,0.0,0.0,0.0,0.0
OL84915W,-3.9039547,-6.6815877,0.0,0.0,0.0,0.0,0.0,0.0
OL84918W,-3.9667208,-6.604624,0.0,0.0,0.0,0.0,0.0,0.0
OL84892W,-3.977277,-6.659168,0.0,0.0,0.0,0.0,0.0,0.0
OL15125106W,-10.683867,-8.858201,0.0,0.0,0.0,0.0,0.0,0.0
OL84922W,-3.9630654,-6.653562,-22.445763,15.888624,-17.540676,8.113373,0.0,0.0
OL84873W,-2.9990308,-6.8408604,0.0,0.0,0.0,0.0,0.0,0.0
OL84910W,-3.1797364,-6.7992826,0.0,0.0,0.0,0.0,0.0,0.0
OL15125176W,-1.4090483,-3.413679,0.0,0.0,0.0,0.0,0.0,0.0
OL84913W,-1.3928546,-3.4008365,-21.629822,15.717867,0.0,0.0,0.0,0.0
OL15125099W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL15125057W,-8.271389,-4.5099564,-21.800432,15.725373,0.0,0.0,0.0,0.0
OL21380571W,-6.5494995,-2.0963213,0.0,0.0,0.0,0.0,0.0,0.0
OL14953578W,-3.4299147,-4.032764,-18.961863,17.08057,3.7044814,0.33827886,0.0,0.0
OL17889531W,-6.6561737,-5.4732685,0.0,0.0,0.0,0.0,0.0,0.0
OL5816486W,-8.28529,-4.781831,0.0,0.0,0.0,0.0,0.0,0.0
OL5816489W,-8.289154,-4.641234,0.0,0.0,0.0,0.0,0.0,0.0
OL18691157W,-2.1014366,-2.738734,0.0,0.0,0.0,0.0,0.0,0.0
OL5816490W,-2.0752566,-4.6476707,0.0,0.0,6.0932126,8.510736,0.0,0.0
OL16069877W,-10.853323,-8.00739,0.0,0.0,0.0,0.0,0.0,0.0
OL2973119W,-10.792497,-7.3514004,0.0,0.0,0.0,0.0,0.0,0.0
OL46241W,2.3489494,-2.9208407,-20.755192,16.220232,0.10092629,0.51763934,-16.003077,27.208328
OL1737302W,1.6838696,-3.8127923,-20.794891,16.296413,0.0,0.0,0.0,0.0
OL46377W,1.9731029,-3.0757558,-22.471834,15.852596,0.0,0.0,0.0,0.0
OL46145W,-6.6303954,-6.029554,-22.213896,15.508268,-24.965767,6.6912956,2.9556592,-9.310175
OL46214W,-8.639058,-4.911821,0.0,0.0,0.0,0.0,0.0,0.0
OL46402W,1.6092925,-3.5787847,0.0,0.0,0.0,0.0,0.0,0.0
OL46395W,2.1961973,-2.9950693,0.0,0.0,0.0,0.0,0.0,0.0
OL46399W,1.7116735,-3.5330753,0.0,0.0,0.0,0.0,0.0,0.0
OL46396W,1.6618433,-2.931125,0.0,0.0,0.0,0.0,0.0,0.0
OL14959153W,-10.376611,-4.154185,0.0,0.0,0.0,0.0,0.0,0.0
OL14958897W,0.56743294,-3.1776745,0.0,0.0,0.0,0.0,0.0,0.0
OL17743280W,-7.944716,-2.2623675,0.0,0.0,0.0,0.0,0.0,0.0
OL1620336W,-6.28214,-4.535516,0.0,0.0,-3.9933245,2.547156,-11.159061,31.313332
OL2940322W,-1.9437946,-2.1415598,0.0,0.0,-24.961266,6.669459,6.6396317,6.761399
OL855996W,-8.762829,-5.5809827,0.0,0.0,0.0,0.0,0.0,0.0
OL16812564W,-8.878665,-5.1583343,0.0,0.0,0.0,0.0,0.0,0.0
OL3468216W,-6.218251,-4.478807,-21.885895,15.691332,-3.9943728,2.554938,-11.173322,31.316021
OL5720023W,-2.011982,-2.4726024,-21.408205,15.259767,-20.257938,7.0744267,3.3785937,7.3795896
OL3368281W,-8.5154505,-6.289405,0.0,0.0,0.0,0.0,0.0,0.0
OL3368284W,-1.9388485,-2.8954074,0.0,0.0,0.0,0.0,0.0,0.0
OL13716952W,-0.7192118,-2.284605,-9.127845,16.228117,10.436176,8.1556635,0.0,0.0
OL16335406W,-6.830827,-7.070954,5.706515,14.106319,0.0,0.0,3.1006105,-8.854379
OL15196430W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL2670613W,-9.610601,-5.4166403,0.0,0.0,1.6673385,6.522823,0.0,0.0
OL14472W,-9.601288,-5.467238,0.0,0.0,0.0,0.0,0.0,0.0
OL8140404W,-1.4513714,-5.7576547,0.0,0.0,0.0,0.0,0.0,0.0
OL56765W,-2.1746664,-3.9854126,0.0,0.0,10.686399,22.949322,0.0,0.0
OL56779W,-3.6515536,-3.9515996,-21.791447,15.708869,10.680745,22.946447,2.8252509,-9.120609
OL56772W,-2.0955427,-4.2508173,0.0,0.0,12.309868,23.60588,0.0,0.0
OL56798W,-2.687803,-5.5290504,0.0,0.0,10.697473,22.95719,0.0,0.0
OL56806W,-2.0892649,-4.273138,0.0,0.0,10.740859,22.97566,0.0,0.0
OL14915346W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL14915378W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL8368884W,-1.5287404,-5.1963363,0.0,0.0,0.0,0.0,0.0,0.0
OL8368890W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL8368877W,-2.1423664,-5.236318,0.0,0.0,0.0,0.0,0.0,0.0
OL8368887W,-1.739977,-5.499805,0.0,0.0,0.0,0.0,0.0,0.0
OL15326965W,-3.9250562,-5.688422,0.0,0.0,0.0,0.0,0.0,0.0
OL8368878W,-0.7578567,-6.834069,0.0,0.0,0.0,0.0,0.0,0.0
OL8368888W,-1.6134586,-4.3678236,0.0,0.0,-17.041285,8.186553,0.0,0.0
OL8368876W,-1.6111132,-4.962996,0.0,0.0,0.0,0.0,0.0,0.0
OL8368886W,-2.1571298,-5.244658,0.0,0.0,0.0,0.0,0.0,0.0
OL8368885W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL15026713W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL5878786W,-0.7722101,-5.463139,0.0,0.0,0.0,0.0,0.0,0.0
OL5878785W,-0.5840192,-5.6671576,0.0,0.0,0.0,0.0,0.0,0.0
OL19489326W,-3.7231224,-3.328178,0.0,0.0,27.14599,12.184918,0.0,0.0
OL362391W,-7.601325,1.3945137,0.0,0.0,0.0,0.0,0.0,0.0
OL16024266W,-8.139044,-3.8625765,15.612066,6.2571507,0.0,0.0,0.0,0.0
OL5716447W,-2.416037,-2.7248409,15.558037,6.1996856,-0.0713208,3.628824,-14.971092,25.220312
OL362663W,-7.279365,0.5728932,15.561662,6.206499,0.0,0.0,-15.813646,25.642096
OL362628W,-10.469738,-8.336044,-14.362433,15.837347,0.44516978,-11.858871,0.0,0.0
OL12286102W,-8.513241,-6.340281,15.620882,6.26573,0.0,0.0,0.0,0.0
OL458002W,-3.806451,-8.0419655,0.0,0.0,0.0,0.0,0.0,0.0
OL121032W,-2.252333,-2.8839755,15.561997,6.2066593,-1.5244284,21.396564,-14.908275,25.385063
OL362684W,-10.544926,-8.766124,15.781048,6.452647,-1.5359441,21.37348,-19.620855,28.846703
OL258713W,-5.986097,-2.7089171,15.869886,6.5646534,-1.4577724,21.413021,-19.609259,28.881657
OL20770114W,-6.864239,-6.0551496,0.0,0.0,0.0,0.0,0.0,0.0
OL8875436W,-10.488032,-8.710922,0.0,0.0,0.0,0.0,0.0,0.0
OL9029299W,-7.857555,-2.3563,0.0,0.0,0.0,0.0,0.0,0.0
OL461371W,-5.4609876,-9.906526,0.0,0.0,0.0,0.0,0.0,0.0
OL20740736W,-5.456102,-9.900559,0.0,0.0,0.0,0.0,0.0,0.0
OL461345W,-0.52065307,-4.496847,0.0,0.0,2.1988358,-1.0027653,0.0,0.0
OL461370W,-3.0378559,-7.6099935,0.0,0.0,3.5535982,2.8549123,0.0,0.0
OL461372W,-5.442879,-9.9091215,0.0,0.0,0.0,0.0,0.0,0.0
OL22451408W,-3.1738617,-6.9856176,0.0,0.0,0.0,0.0,0.0,0.0
OL5724634W,-2.40091,-5.0539894,0.0,0.0,0.0,0.0,0.0,0.0
OL15157653W,-1.6371995,-5.51113,0.0,0.0,0.0,0.0,0.0,0.0
OL464905W,-2.121001,-2.840202,0.0,0.0,0.0,0.0,0.0,0.0
OL4018467W,-2.355416,-4.695108,0.0,0.0,17.436665,-17.221668,0.0,0.0
OL23790316W,-11.137681,-9.470113,0.0,0.0,0.0,0.0,0.0,0.0
OL5817897W,-2.6463084,-5.966789,0.0,0.0,0.0,0.0,0.0,0.0
OL5810287W,-0.8034256,-5.2611394,0.0,0.0,0.0,0.0,0.0,0.0
